category,number of tokens,number of words without punctuation,number of types,number of words in upper case,number of verbs,number of subjuntive and imperative verbs,number of nouns,number of adjectives,number of adverbs,number of modal verbs,number of singular first and second personal pronouns,number of plural first personal pronouns,number of pronouns,pausality,number of chracteres,average sentence length,average word length,percentage of news with speeling errors,document_score,document_magnitude,EVENT,LOCATION,ORGANIZATION,PERSON,classification
politica,749,673,297,0,131,14,171,19,31,18,7,2,59,2.45161,3123,21.7097,4.64042,0.00148588,0.0,5.9000000953674325,0.006917005745760564,0.007133257205543274,0.007630646825418806,0.0074926563935481345,TRUE
tv_celebridades,263,209,134,1,51,1,52,4,16,6,1,1,13,3.85714,999,14.9286,4.7799,0.00956938,0.0,3.4000000953674316,,0.010520901530981064,,0.024398982866356767,FAKE
sociedade_cotidiano,1297,1142,560,8,157,7,317,76,39,22,0,0,80,2.81818,5678,20.7636,4.97198,0.00175131,0.0,8.800000190734863,0.002418109904974699,0.0038085792559396587,0.003691129092323153,0.003353825546727176,TRUE
tv_celebridades,2286,2004,881,27,292,5,576,85,89,40,1,0,86,3.20455,9915,22.7727,4.9476,0.0,0.0,17.100000381469727,0.0018005985750917449,0.002505917055830837,0.0018611893174238503,0.0013343530440804465,TRUE
sociedade_cotidiano,638,548,281,5,95,4,144,21,23,19,0,0,27,3.4615400000000003,2533,21.0769,4.62226,0.0,0.0,4.400000095367432,0.009506025744485669,0.006515644564244308,0.008495424680101374,0.007013181952680362,TRUE
politica,286,242,140,4,36,1,75,5,12,6,0,0,14,3.3846199999999995,1122,18.6154,4.63636,0.0,0.0,2.0,0.01181865285616368,0.019656667485833168,0.007075253563622635,0.01593110401666275,FAKE
politica,553,491,239,28,69,3,148,22,15,14,0,0,19,3.64706,2331,28.8824,4.74745,0.0,0.0,3.2000000476837163,0.0077416334700371545,0.007028873311355709,0.011000152211636305,0.0075653199434142435,TRUE
politica,253,231,133,9,31,0,65,9,4,6,0,0,8,1.83333,1014,19.25,4.38961,0.004329,0.0,1.5,0.013008836995471607,0.009075264446437359,0.014516318936578253,0.02677766466513276,FAKE
politica,200,179,112,4,24,0,55,11,6,5,0,0,4,2.33333,905,19.8889,5.05587,0.00558659,0.10000000149011612,1.5,0.011895367099593079,0.01611807057633996,0.02370212879031897,0.019716565763311728,FAKE
politica,1344,1135,591,1,203,6,273,67,85,14,6,0,82,3.9434,5316,21.4151,4.6837,0.000881057,0.10000000149011612,15.100000381469727,0.003715040006985267,0.0034562996743867803,0.0041558304365025825,0.004455645968846511,TRUE
politica,1293,1155,552,7,157,3,301,99,90,24,1,6,78,2.55556,5770,21.3889,4.99567,0.00952381,0.0,13.399999618530273,0.002636971489881121,0.004787790895390667,0.002915377941225534,0.0028138439914572144,TRUE
ciencia_tecnologia,424,362,203,0,69,3,107,19,13,18,0,0,16,2.38462,1900,13.9231,5.24862,0.00552486,0.0,2.200000047683716,0.006085998999575774,0.004137473180890082,0.004675647903544207,0.009878242409534077,FAKE
tv_celebridades,2279,2034,842,28,318,10,584,97,88,51,3,1,122,2.84884,9972,23.6512,4.90265,0.00393314,0.0,17.600000381469727,0.0017972957604226894,0.0016524492491347097,0.001701734810763889,0.0020805563955042733,TRUE
tv_celebridades,108,84,59,1,15,0,26,5,4,2,0,0,7,2.4,419,8.4,4.9881,0.0,-0.10000000149011612,1.600000023841858,,0.054504703730344765,0.03149423636496067,0.044846057333052164,FAKE
politica,729,620,302,14,80,4,195,24,10,16,1,0,25,5.45,2993,31.0,4.82742,0.0,0.0,3.700000047683716,0.0035486074953546953,0.00703105303303649,0.006365320957931024,0.005615710914351565,TRUE
politica,1044,931,460,6,149,11,269,37,41,20,3,3,54,2.40426,4501,19.8085,4.83459,0.00537057,0.10000000149011612,10.899999618530273,0.003889808912986312,0.003712057540922061,0.0021439045667648315,0.005141885995610871,TRUE
politica,1032,920,427,15,141,6,284,34,35,23,1,1,42,2.8,4544,23.0,4.9391300000000005,0.0,0.10000000149011612,9.5,0.004280805700026187,0.0050601629032330075,0.0031757833332651192,0.0038474518046511907,TRUE
politica,265,226,147,3,42,2,61,14,14,6,0,0,14,2.05263,1103,11.8947,4.88053,0.00442478,0.0,1.7000000476837158,0.01224697083234787,,0.007367105875164271,0.01682154128017525,FAKE
politica,167,149,97,4,18,0,45,5,5,1,0,0,3,2.0,716,16.5556,4.80537,0.0,0.0,2.0999999046325684,0.016721728257834908,0.02574681610401188,0.029125005239620805,0.017553806925813358,FAKE
tv_celebridades,2394,2099,826,2,319,8,539,150,171,31,0,3,104,2.52137,9375,17.9402,4.46641,0.00238209,0.20000000298023224,44.0,0.0016279597844307619,0.0030535151955619873,0.0015033955153610026,0.0013315845787855644,TRUE
sociedade_cotidiano,170,152,109,1,25,1,44,14,5,2,0,0,6,2.0,757,16.8889,4.98026,0.0131579,0.0,1.5,0.01269375253468752,0.026871312875300646,0.03625978669151664,0.014914170652627947,FAKE
tv_celebridades,226,165,101,14,20,0,50,3,4,1,0,0,0,12.2,902,33.0,5.46667,0.0,0.30000001192092896,1.2000000476837158,,0.05727865546941757,0.0570051521062851,0.026934120959291857,FAKE
politica,1050,899,423,5,147,5,266,42,28,19,2,1,45,3.14583,4351,18.7292,4.83982,0.00444939,0.0,9.0,0.0048411335386657,0.0028711768391076475,0.006243724469095468,0.005062038041862913,TRUE
politica,1921,1712,704,13,268,4,484,66,80,42,2,2,95,3.16667,8104,25.9394,4.73364,0.00759346,0.0,14.899999618530273,0.002533980949212693,0.002705442817666783,0.002389962201630895,0.002125379702516107,TRUE
tv_celebridades,109,86,58,1,12,1,34,3,1,1,0,0,5,1.35294,397,5.05882,4.6162800000000015,0.0232558,0.20000000298023224,0.699999988079071,0.06151487864553928,,0.016903704032301903,0.03136922108630339,FAKE
politica,271,222,148,2,46,2,56,10,18,4,1,0,24,1.88462,1051,8.53846,4.73423,0.0045045,0.0,3.299999952316284,0.014139421594639616,0.016184005088039806,0.011382890166714787,0.021973107650410384,FAKE
politica,159,134,95,4,22,0,43,5,7,3,0,0,6,3.125,686,16.75,5.1194,0.0,0.0,1.0,0.02287938870075676,0.01997096389532089,0.02384516038000584,0.022603230980726387,FAKE
sociedade_cotidiano,477,425,232,8,57,1,121,37,11,9,0,1,21,3.05882,2114,25.0,4.97412,0.00941176,0.0,3.5,0.008000249663988749,0.008401522466626305,0.008453019661828877,0.008657661294846825,FAKE
politica,190,171,110,3,30,3,47,5,13,2,0,0,16,3.16667,779,28.5,4.55556,0.0,0.0,2.0999999046325684,0.020682655973359942,0.012988553382456304,0.017803878057748083,0.028865547035820782,FAKE
politica,759,671,323,6,101,4,190,30,34,25,1,0,26,2.66667,3356,20.3333,5.00149,0.0,0.0,5.300000190734863,0.004877505846501839,0.008217839989811182,0.0064811843563802535,0.005304093183194463,TRUE
sociedade_cotidiano,152,126,89,3,29,1,29,5,6,4,2,0,15,1.73333,600,8.4,4.7619,0.0,0.0,1.7000000476837158,0.023427995542685192,0.033483580220490694,0.020150727592408657,0.034157528541982174,FAKE
politica,1101,969,433,14,145,4,276,42,34,28,0,1,49,3.3,4621,24.225,4.76883,0.00206398,0.0,6.300000190734862,0.003321021346949992,0.001760721133905463,0.0031232260553224482,0.00508635710495725,TRUE
tv_celebridades,837,743,431,7,129,4,209,37,24,22,0,0,28,2.47368,3510,19.5526,4.72409,0.00403769,0.10000000149011612,9.399999618530273,0.00447258183087867,0.0048168961657211185,0.006334101170068607,0.004988457589848515,TRUE
sociedade_cotidiano,268,236,152,9,35,2,67,12,12,5,0,0,9,3.2,1046,23.6,4.4322,0.0,0.0,1.7999999523162842,0.013173478282988071,0.018616983278964955,0.014858059585094454,0.017877151093938767,FAKE
tv_celebridades,121,107,73,3,15,0,30,9,6,3,0,0,3,1.75,482,13.375,4.50467,0.0186916,-0.30000001192092896,2.5999999046325684,0.015695655718445778,0.031855345703661435,0.03791181494792304,0.033998332917690284,FAKE
politica,292,254,156,6,36,0,83,13,6,3,0,0,14,3.8,1257,25.4,4.94882,0.0,0.0,1.2000000476837158,0.012655680197187595,0.007106867851689458,0.010069607864492215,0.01781398653318839,FAKE
politica,247,210,118,2,32,0,64,8,11,3,0,0,11,3.36364,976,19.0909,4.64762,0.0,-0.20000000298023224,2.299999952316284,0.017912460823676417,,0.009765153052285314,0.019890872898566368,FAKE
tv_celebridades,26,17,16,0,3,0,4,0,1,1,0,0,2,3.0,71,5.66667,4.17647,0.0,0.0,0.10000000149011612,0.1541629284620285,0.11003342270851137,,0.11302681515614192,FAKE
politica,315,272,174,4,27,2,83,13,8,2,0,0,13,2.86667,1295,18.1333,4.76103,0.0,0.10000000149011612,3.0999999046325684,0.011542690240524029,0.008183486216391126,0.01110714313108474,0.016893085532097354,FAKE
tv_celebridades,158,144,98,2,25,2,41,3,6,5,0,1,11,2.0,761,20.5714,5.28472,0.0,0.10000000149011612,0.8999999761581421,0.031346694255868585,,0.0263830999444638,0.025829772972925144,FAKE
politica,2482,2166,862,13,398,10,557,102,129,71,20,8,170,2.89908,10371,19.8716,4.78809,0.000923361,0.0,26.899999618530273,0.002103840319211892,0.0023462062863951645,0.001622839005079207,0.002483620298797357,TRUE
politica,857,775,446,6,102,1,248,37,27,13,0,0,32,2.21622,3701,20.9459,4.77548,0.00258065,0.10000000149011612,8.5,0.005165593324866343,0.0041688456096582935,0.003541033661791257,0.004231567043931254,TRUE
politica,123,110,77,4,19,0,35,4,7,1,0,0,3,2.6,550,22.0,5.0,0.0181818,0.0,0.5,0.022611818586786587,,0.033612945675849916,0.04596040025353432,FAKE
sociedade_cotidiano,3625,3141,1228,13,305,4,999,229,65,35,0,0,63,2.93333,15364,19.0364,4.89144,0.0031837,0.4000000059604645,66.59999847412111,0.0011241629081605762,0.0012503283905603855,0.0012447502681364616,0.0009118752723881381,TRUE
politica,915,791,377,10,127,9,253,32,27,23,0,0,27,3.35135,3959,21.3784,5.00506,0.0,0.0,6.599999904632568,0.0044750096276402465,0.009545616406415193,0.00367841535868744,0.004074542873422615,TRUE
politica,1032,945,462,2,123,9,253,55,44,17,1,1,57,2.23077,4342,24.2308,4.59471,0.0,0.10000000149011612,8.899999618530273,0.00357716549783512,0.004273579357686685,0.003938148945703038,0.00361745004254849,TRUE
politica,913,795,376,13,129,7,217,43,39,21,0,3,36,2.80952,3666,18.9286,4.61132,0.00377358,0.10000000149011612,8.399999618530272,0.004191392761034271,0.00629154359921813,0.006107989602190043,0.0049185616080649214,TRUE
tv_celebridades,2158,1898,873,17,299,12,562,81,96,36,2,4,130,2.76596,9019,20.1915,4.7518400000000005,0.00263435,0.0,18.600000381469727,0.0018418720991010907,0.0012822388295805262,0.001334480983911947,0.002341319321809957,TRUE
politica,134,115,67,1,15,0,37,6,3,3,0,0,2,2.71429,579,16.4286,5.0347800000000005,0.0,0.20000000298023224,0.5,0.02701808186247945,,0.017876408994197845,0.04987728856503963,FAKE
sociedade_cotidiano,468,406,231,6,55,0,112,32,19,9,0,0,17,2.58333,1935,16.9167,4.76601,0.00492611,0.0,3.5,0.012171964976005256,0.010582219654073318,0.011400910676456991,0.008828703706201755,FAKE
tv_celebridades,341,284,169,3,47,0,82,11,33,7,0,1,19,1.46154,1379,7.28205,4.8556300000000014,0.00704225,0.0,1.600000023841858,0.01018359186127782,0.011719091484944023,0.015124261678595628,0.01630644893951037,FAKE
politica,1586,1394,567,9,208,22,383,54,50,23,16,2,101,3.55556,6970,25.8148,5.0,0.00143472,0.0,8.800000190734863,0.0016527463694250113,0.003269492709280356,0.004423202661035413,0.0033273804035351805,TRUE
politica,224,192,122,3,45,0,48,4,14,6,0,0,18,2.90909,925,17.4545,4.81771,0.0,0.0,2.700000047683716,0.020261974073946483,0.021631482057273388,0.010015889070928095,0.029423766885884106,FAKE
tv_celebridades,220,191,127,3,31,0,59,8,12,4,0,0,9,2.9,923,19.1,4.83246,0.0104712,0.0,2.299999952316284,0.013594100717455149,0.033619214314967394,0.012751427545611349,0.02424955919074516,FAKE
sociedade_cotidiano,1371,1240,549,12,174,15,316,85,64,29,0,0,61,2.72917,6118,25.8333,4.93387,0.00241935,0.10000000149011612,10.199999809265137,0.003668522165189015,0.002918243027493559,0.0017335860821832386,0.003882697115453785,TRUE
sociedade_cotidiano,794,719,353,13,104,6,195,58,25,12,0,0,33,3.26087,3515,31.2609,4.888730000000002,0.0,0.0,4.199999809265137,0.007010857582670346,0.004459085683761673,0.005444305935217177,0.0030611366964876647,TRUE
sociedade_cotidiano,220,192,114,6,29,1,61,9,4,6,0,0,13,3.5,920,24.0,4.79167,0.0,0.0,1.100000023841858,0.035455754647652306,0.016941161709837615,0.017388469617192943,0.02216601340721051,FAKE
politica,534,445,265,132,27,4,190,5,9,6,0,0,6,8.090910000000001,2061,40.4545,4.63146,0.0,0.0,0.699999988079071,0.007388488886257013,0.0027747002472593017,0.0038254169281572094,0.0035864379790023367,FAKE
politica,993,880,485,10,127,6,280,33,24,18,0,1,38,2.30612,4055,17.9592,4.60795,0.00113636,0.0,8.300000190734862,0.0031462654005736113,0.0033682797220535576,0.003763257642276585,0.004466462628915906,TRUE
politica,176,150,108,2,31,0,41,6,9,7,0,0,9,1.0,713,5.76923,4.75333,0.02,0.20000000298023224,2.5,,,0.015084454168876013,0.02484584500392278,FAKE
ciencia_tecnologia,2048,1775,733,17,320,12,462,95,77,56,24,1,122,3.13793,8541,20.4023,4.8118300000000005,0.00112676,0.0,19.899999618530273,0.0034233425009955205,0.002127080988138914,0.002041129462668323,0.0020238044936294573,TRUE
sociedade_cotidiano,1895,1734,726,7,252,16,469,132,68,35,0,1,86,2.43939,8503,26.2727,4.90369,0.0017300999999999998,0.0,14.100000381469727,0.0017962029326424407,0.0023221229466365736,0.002810407837387175,0.0020169401036885877,TRUE
politica,313,286,183,5,37,1,88,15,4,8,0,0,7,2.07692,1368,22.0,4.78322,0.0,0.0,2.4000000953674316,0.014566460092152868,0.007721820962615311,0.00943541687188877,0.016417859122157097,TRUE
sociedade_cotidiano,791,700,425,6,96,1,203,46,19,15,0,0,31,2.52778,3373,19.4444,4.8185699999999985,0.00714286,0.10000000149011612,9.100000381469727,0.005291412568961582,0.0037435247258354853,0.00498431285710207,0.005222690072568024,TRUE
politica,559,493,244,6,92,4,141,22,15,21,1,1,19,2.27586,2447,17.0,4.96349,0.0,0.10000000149011612,7.5,0.008462892276131444,0.002956268610432744,0.009079232811927795,0.004857115776695568,TRUE
sociedade_cotidiano,300,265,152,0,44,5,63,23,15,2,2,4,19,2.5,1254,18.9286,4.732080000000002,0.0,0.10000000149011612,3.299999952316284,0.01354956099142631,0.014695830280996032,0.02248172608337232,0.01497652248612472,FAKE
politica,78,61,51,2,10,2,21,1,2,0,0,0,2,3.4,299,12.2,4.90164,0.0,0.0,1.2999999523162842,0.05685043210784594,0.046591210179030895,0.034218210726976395,0.04663826432079077,FAKE
politica,99,86,65,0,17,0,28,3,4,5,0,0,3,1.85714,486,12.2857,5.65116,0.0,0.0,1.2000000476837158,0.03611894856606211,0.05328455334529282,0.01782818138599396,0.04940286651253701,FAKE
tv_celebridades,1303,1133,605,16,195,6,252,95,70,24,4,3,125,4.59459,5660,30.6216,4.99559,0.0,0.0,10.800000190734863,0.0036164706815844,0.004266105832357425,0.002657038826410743,0.0035100877687979787,TRUE
sociedade_cotidiano,90,69,56,0,11,0,16,8,6,1,0,0,3,2.625,330,8.625,4.78261,0.0,0.30000001192092896,4.599999904632568,0.0281449630856514,0.0329475156031549,0.04018739300469557,0.08000479685142638,FAKE
politica,276,243,160,1,42,1,69,19,7,10,0,0,8,3.0,1240,22.0909,5.10288,0.00823045,0.10000000149011612,2.4000000953674316,0.009727139491587877,0.01303433096036315,0.017380420532491468,0.01336956952388088,FAKE
politica,698,602,342,7,77,1,181,34,19,9,0,1,26,2.74286,2809,17.2,4.66611,0.0,0.20000000298023224,10.100000381469727,0.007710177120902845,0.003481029474642128,0.00857039618616303,0.003852991154417396,TRUE
politica,512,436,231,6,56,5,140,25,16,4,0,1,17,3.30435,2208,18.9565,5.06422,0.0,0.0,3.0,0.010178865987415377,0.0029795628506690264,0.009380575179910429,0.006627661787206307,TRUE
politica,2052,1844,685,35,191,4,596,51,36,34,0,0,43,3.46667,9025,30.7333,4.89425,0.0016269,0.0,8.100000381469728,0.0020628359725378687,0.0010341945979654645,0.0017165119803189235,0.001933622134319602,TRUE
politica,638,540,274,3,61,1,175,16,17,1,0,0,14,3.92,2615,21.6,4.84259,0.00185185,0.0,5.099999904632568,0.005286853674247309,0.0061929910085522216,0.005615963355491036,0.010263138739713308,TRUE
sociedade_cotidiano,1074,938,431,1,141,3,252,52,55,18,1,4,70,3.31707,4520,22.878,4.81876,0.0021322,0.4000000059604645,18.299999237060547,0.005289352253863686,0.0033947699630516573,0.00453683650266612,0.0045305003004614255,TRUE
politica,859,754,381,18,115,6,223,49,37,19,0,0,36,3.0882400000000003,3997,22.1765,5.30106,0.0,0.10000000149011612,9.5,0.003600205203838413,0.0056466439345967965,0.004826246241394144,0.004339901100018254,FAKE
tv_celebridades,780,654,328,7,112,4,177,22,25,23,7,2,45,4.84615,3119,25.1538,4.76911,0.0,0.0,5.0,0.005693497595603805,0.004824865576145905,0.0065964888160427405,0.0073510443873922625,TRUE
ciencia_tecnologia,103,88,68,0,18,2,20,2,4,3,0,0,11,1.25,401,7.33333,4.55682,0.0227273,0.0,1.7999999523162842,,,,0.03417422994971275,FAKE
politica,2050,1742,788,16,324,9,477,99,65,42,1,3,140,2.8785,8653,16.2804,4.9672800000000015,0.00344432,0.0,21.200000762939453,0.0019530574971047992,0.002012879929679912,0.0027259065423600576,0.002610716474818117,TRUE
politica,24,20,18,0,5,2,5,1,1,0,0,0,1,1.33333,103,6.66667,5.15,0.0,0.0,0.10000000149011612,0.10672072321176528,,0.16533716022968292,0.1308109611272812,FAKE
sociedade_cotidiano,318,281,173,1,56,1,71,12,15,4,4,0,32,2.46667,1329,18.7333,4.72954,0.00355872,0.0,4.699999809265137,,0.00910872220993042,0.027738922461867332,0.007903507644576686,FAKE
politica,2393,2118,925,26,279,2,673,63,83,29,5,0,100,3.19767,10278,24.6279,4.85269,0.00424929,0.0,19.399999618530273,0.0011757868274614432,0.001339215411634713,0.0016372618976876964,0.001918767532400637,TRUE
politica,1313,1137,506,17,151,7,347,55,34,30,0,1,28,3.3846199999999995,5719,21.8654,5.0299,0.0,0.0,10.399999618530273,0.002809255974608715,0.002725088413083745,0.0031957133285923983,0.004001999131735199,TRUE
tv_celebridades,73,57,48,2,7,0,17,1,3,0,0,0,4,4.0,292,14.25,5.1228099999999985,0.0,0.0,0.8000000119209291,0.042891545221209526,,0.02487033791840076,0.06288938783109188,FAKE
tv_celebridades,188,148,90,1,32,2,36,9,2,3,4,0,19,2.85714,583,10.5714,3.93919,0.0,0.10000000149011612,3.5999999046325684,0.030423516407608982,0.014384175185114147,0.02110040746629238,0.028511257913823317,FAKE
tv_celebridades,213,172,111,2,28,0,44,9,13,7,0,0,10,3.15385,807,13.2308,4.69186,0.0,0.0,1.5,0.016084551578387618,,0.023914902005344636,0.019922842329833657,FAKE
politica,699,573,386,4,94,6,154,47,29,5,0,0,44,3.5,3148,15.9167,5.49389,0.0,0.0,11.300000190734865,0.007072678650729358,0.0049164029252198,0.005171780178154057,0.007918832315640017,FAKE
politica,677,596,356,10,89,5,167,24,36,10,0,1,47,2.6129,2778,19.2258,4.66107,0.00167785,0.10000000149011612,9.300000190734863,0.007315869456053608,0.004712853218532271,0.004572578434211512,0.0075816023396328095,FAKE
politica,1221,1069,487,26,171,9,337,31,25,38,0,0,42,2.9803900000000003,5274,20.9608,4.93358,0.000935454,0.10000000149011612,8.899999618530273,0.0035342253718732134,0.0027145898900926115,0.003056234503920014,0.00377032695518386,TRUE
sociedade_cotidiano,232,203,131,3,26,2,62,16,3,1,0,1,9,2.9,1032,20.3,5.08374,0.00985222,0.20000000298023224,2.5,0.02195600587874651,0.017034864851406643,0.009997453625229271,0.02502015127207745,FAKE
sociedade_cotidiano,245,218,133,2,23,0,75,4,4,1,0,0,6,2.25,1043,18.1667,4.7844,0.0,0.0,2.0999999046325684,0.02488246730839213,0.012782115372829136,0.02171398717910052,0.015161416737274044,TRUE
tv_celebridades,428,374,194,1,76,1,108,7,20,15,0,0,16,2.57143,1699,17.8095,4.5427800000000005,0.0,0.0,3.0,0.007543733880783503,0.012492739787215695,0.011207066165904202,0.00775359170511365,TRUE
sociedade_cotidiano,727,652,321,8,104,3,171,28,26,18,3,0,42,2.77778,2991,24.1481,4.58742,0.0,0.0,5.599999904632568,0.006632496400371842,0.0057950669433921576,0.008017730854806445,0.006652314737439154,TRUE
tv_celebridades,2260,1988,715,22,301,23,579,109,110,39,2,1,82,3.2381,9937,23.6667,4.99849,0.000503018,0.0,12.600000381469727,0.00176209271402757,0.0011882005055667832,0.0016934512486362731,0.0024380687008283995,TRUE
politica,628,561,255,0,108,6,124,19,32,18,14,0,63,1.97059,2492,16.5,4.442069999999998,0.0,0.0,7.5,0.006169978592714126,0.00610533423189606,0.00623324927356508,0.009126638437414335,TRUE
politica,842,720,371,18,94,0,210,18,36,9,1,0,27,3.69697,3343,21.8182,4.64306,0.0,0.0,7.900000095367432,0.004965674028628402,0.003394968358666769,0.005938086514582946,0.0051167233373391715,FAKE
politica,1745,1505,627,5,320,10,359,69,100,44,3,0,140,2.85714,7008,17.9167,4.65648,0.0,0.0,19.600000381469727,0.0021557496909640336,0.0038710960569525404,0.0024675521921987327,0.003108719637176754,TRUE
tv_celebridades,464,385,216,4,67,5,110,13,19,8,0,1,31,4.15789,1764,20.2632,4.58182,0.00519481,-0.10000000149011612,3.5999999046325684,0.005560295539908111,0.006201645592227578,0.006503805828591188,0.010719995929634777,FAKE
tv_celebridades,1003,872,394,10,151,6,200,49,60,16,9,0,65,3.04651,4259,20.2791,4.88417,0.00344037,0.0,10.5,0.003358818171545863,0.0043282535754972035,0.015383391718690596,0.006746872350936983,TRUE
politica,1306,1141,453,11,160,10,314,37,58,26,8,3,66,2.94643,5360,20.375,4.69763,0.0,0.0,10.5,0.0029922275089434,0.005148717943423738,0.005075355200096965,0.003221154664232231,TRUE
